changeId,revisionPachSet,refPachSet,filePath,fileInsertions,fileDeletions
Ib2a28509c2f25198589d49630dacade14a0e3e48, 10674e1d36b4ebfe76c81f130204aa4954ece5ae,refs/changes/69/101169/1,/COMMIT_MSG,13,0
Ib2a28509c2f25198589d49630dacade14a0e3e48, 10674e1d36b4ebfe76c81f130204aa4954ece5ae,refs/changes/69/101169/1,plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/ast/ocl/OCLParser.java,5,0
I6116d7f2892e0cb678a0c27a31a2a533eac4ed9b, e5768289c5bef96d68b796a4c46218c81a80d026,refs/changes/67/99867/1,/COMMIT_MSG,9,0
I6116d7f2892e0cb678a0c27a31a2a533eac4ed9b, e5768289c5bef96d68b796a4c46218c81a80d026,refs/changes/67/99867/1,doc/org.eclipse.acceleo.doc/pages/index.html,5,-14
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,/COMMIT_MSG,9,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql.ide/META-INF/MANIFEST.MF,2,-1
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql.ide/src/org/eclipse/acceleo/aql/ide/AcceleoWorkspaceFileWriter.java,147,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql.tests/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/META-INF/MANIFEST.MF,3,-1
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/AcceleoEnvironment.java,38,-1
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/IAcceleoEnvironment.java,20,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,90,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/AcceleoFileWriter.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/DefaultGenerationStrategy.java,154,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoGenerationStrategy.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoWriter.java,30,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullGenerationStrategy.java,39,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullWriter.java,53,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/AcceleoMessages.java,79,0
I468722e3e452974fb156313efcf59fbe75371cde, 34bcca5882cd615144ae97b2ba40ba4904ede3f8,refs/changes/50/99450/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/acceleo_messages.properties,13,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,/COMMIT_MSG,9,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql.ide/META-INF/MANIFEST.MF,2,-1
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql.ide/src/org/eclipse/acceleo/aql/ide/AcceleoWorkspaceFileWriter.java,147,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql.tests/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/META-INF/MANIFEST.MF,3,-1
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/AcceleoEnvironment.java,38,-1
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/IAcceleoEnvironment.java,20,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,90,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/AcceleoFileWriter.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/DefaultGenerationStrategy.java,154,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoGenerationStrategy.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoWriter.java,30,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullGenerationStrategy.java,39,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullWriter.java,53,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/AcceleoMessages.java,79,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/acceleo_messages.properties,13,0
I468722e3e452974fb156313efcf59fbe75371cde, 90d3e67ef9a9920d325858d307adae8499ba12c2,refs/changes/50/99450/2,pom.xml,1,-28
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,/COMMIT_MSG,9,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql.ide/META-INF/MANIFEST.MF,2,-1
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql.ide/src/org/eclipse/acceleo/aql/ide/AcceleoWorkspaceFileWriter.java,147,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql.tests/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/META-INF/MANIFEST.MF,3,-1
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/AcceleoEnvironment.java,49,-1
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/IAcceleoEnvironment.java,20,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,92,-9
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/AcceleoFileWriter.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/DefaultGenerationStrategy.java,154,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoGenerationStrategy.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoWriter.java,30,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullGenerationStrategy.java,39,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullWriter.java,53,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/AcceleoMessages.java,79,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/acceleo_messages.properties,13,0
I468722e3e452974fb156313efcf59fbe75371cde, bd06dbbdc2d78fc7d6ad7e5ab7881f0ace4eff94,refs/changes/50/99450/3,pom.xml,1,-28
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,/COMMIT_MSG,11,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.ide/META-INF/MANIFEST.MF,2,-1
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.ide/src/org/eclipse/acceleo/aql/ide/AcceleoWorkspaceFileWriter.java,147,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/fileStatement/nominal/nominal-expected-ast.txt,8,-6
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/fileStatement/nominal/nominal.mtl,1,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/fileStatement/nominal/nominal.mtl-expected,3,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/fileStatement/nominal/nominal.xmi,167,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/src/org/eclipse/acceleo/tests/AbstractTemplatesTestSuite.java,152,-4
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql.tests/src/org/eclipse/acceleo/tests/MemoryURIHandler.java,98,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/.settings/org.eclipse.core.runtime.prefs,2,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/META-INF/MANIFEST.MF,3,-1
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/AcceleoEnvironment.java,60,-1
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/IAcceleoEnvironment.java,30,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,145,-16
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/GenerationResult.java,42,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/AcceleoFileWriter.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/DefaultGenerationStrategy.java,157,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoGenerationStrategy.java,101,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/IAcceleoWriter.java,30,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullGenerationStrategy.java,44,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/writer/NullWriter.java,63,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/AcceleoMessages.java,79,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/internal/acceleo_messages.properties,13,0
I468722e3e452974fb156313efcf59fbe75371cde, 80fbe4e3cd938f3f3b0b588bd383be7d817445e9,refs/changes/50/99450/4,pom.xml,1,-28
I20eef43ea15047f2cfb6f2927f02abd823327d87, d6b1dd4c59a366aaadc54705c038b15279109f82,refs/changes/92/99392/1,/COMMIT_MSG,9,0
I20eef43ea15047f2cfb6f2927f02abd823327d87, d6b1dd4c59a366aaadc54705c038b15279109f82,refs/changes/92/99392/1,query/plugins/org.eclipse.acceleo.query/src/org/eclipse/acceleo/query/runtime/impl/AbstractService.java,5,-4
I20eef43ea15047f2cfb6f2927f02abd823327d87, 146f373d8deb11d5f4eaca0294abfd4c692d4947,refs/changes/92/99392/2,/COMMIT_MSG,9,0
I20eef43ea15047f2cfb6f2927f02abd823327d87, 146f373d8deb11d5f4eaca0294abfd4c692d4947,refs/changes/92/99392/2,query/plugins/org.eclipse.acceleo.query/src/org/eclipse/acceleo/query/runtime/impl/AbstractService.java,5,-4
I548a2035e83b1dc03571b701c1d36b07826c1854, 0388cc9e0a93714409cd510270633da4792302df,refs/changes/17/99517/1,/COMMIT_MSG,13,0
I548a2035e83b1dc03571b701c1d36b07826c1854, 0388cc9e0a93714409cd510270633da4792302df,refs/changes/17/99517/1,plugins/org.eclipse.acceleo.parser/.classpath,0,-1
I548a2035e83b1dc03571b701c1d36b07826c1854, 0388cc9e0a93714409cd510270633da4792302df,refs/changes/17/99517/1,plugins/org.eclipse.acceleo.parser/META-INF/MANIFEST.MF,0,-1
I548a2035e83b1dc03571b701c1d36b07826c1854, 0388cc9e0a93714409cd510270633da4792302df,refs/changes/17/99517/1,plugins/org.eclipse.acceleo.parser/src-ant/org/eclipse/acceleo/parser/compiler/AcceleoCompiler.java,0,-126
I1734d2085c5775b420794c656c91605d6ef4c548, 1897324f537074112ae491c377c67669ae25dc38,refs/changes/46/99446/1,/COMMIT_MSG,9,0
I1734d2085c5775b420794c656c91605d6ef4c548, 1897324f537074112ae491c377c67669ae25dc38,refs/changes/46/99446/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,6,0
If12a527faa986ffcc14360ae98c6f11c9c7a6b7e, 9ce44ca9043014ce55bd35cb7fd287c310471c3e,refs/changes/45/99445/1,/COMMIT_MSG,9,0
If12a527faa986ffcc14360ae98c6f11c9c7a6b7e, 9ce44ca9043014ce55bd35cb7fd287c310471c3e,refs/changes/45/99445/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,58,-10
If259d5ac368da44041f08b94d06c1468ac9548aa, 5fbeb792ca13601b0c57eff945582cadc774f786,refs/changes/40/99440/1,/COMMIT_MSG,9,0
If259d5ac368da44041f08b94d06c1468ac9548aa, 5fbeb792ca13601b0c57eff945582cadc774f786,refs/changes/40/99440/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,19,-2
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,/COMMIT_MSG,9,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/commentIsMain/commentIsMain-expected-ast.txt,11,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/commentIsMain/commentIsMain-expected-validation.txt,0,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/commentIsMain/commentIsMain.mtl,6,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/documentationIsMain/documentationIsMain-expected-ast.txt,24,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/documentationIsMain/documentationIsMain-expected-validation.txt,0,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/template/documentationIsMain/documentationIsMain.mtl,10,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/src/org/eclipse/acceleo/tests/AbstractTemplatesTestSuite.java,19,-11
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql.tests/src/org/eclipse/acceleo/tests/ModuleAstSerializer.java,4,0
I10685d3dc8548b29b78ed871df6ae97cfaf7d7fd, ba6aecb0f3c81aef13656627c95a7bc85e2f3308,refs/changes/38/99438/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/parser/AcceleoParser.java,28,-2
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,/COMMIT_MSG,9,0
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,acceleo-aql/org.eclipse.acceleo.aql.tests/src/org/eclipse/acceleo/tests/evaluation/TemplateLookupTest.java,20,-6
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/AcceleoEnvironment.java,0,-30
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/AcceleoEvaluator.java,30,-1
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/QueryService.java,19,-2
Ib0bea8cc39dd2a7e073601a9d44053bbfe150859, f3adbcc61dc1a4bf5736484fed330e8c31ccedf4,refs/changes/04/99404/1,acceleo-aql/org.eclipse.acceleo.aql/src/org/eclipse/acceleo/aql/evaluation/TemplateService.java,16,-2
I97020727fe8bed75c5f4c44f5aaef6e5599c101c, 9ecc314bd855637d7aaae971e3e32dbcfb517a71,refs/changes/28/93728/1,/COMMIT_MSG,9,0
I97020727fe8bed75c5f4c44f5aaef6e5599c101c, 9ecc314bd855637d7aaae971e3e32dbcfb517a71,refs/changes/28/93728/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/completion/completion.mtl,61,0
I97020727fe8bed75c5f4c44f5aaef6e5599c101c, 9ecc314bd855637d7aaae971e3e32dbcfb517a71,refs/changes/28/93728/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/completion/fileStatementCloseParenthesis-expected-completion.txt,3,0
I97020727fe8bed75c5f4c44f5aaef6e5599c101c, 9ecc314bd855637d7aaae971e3e32dbcfb517a71,refs/changes/28/93728/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/completion/fileStatementComa-expected-completion.txt,3,0
I97020727fe8bed75c5f4c44f5aaef6e5599c101c, 9ecc314bd855637d7aaae971e3e32dbcfb517a71,refs/changes/28/93728/1,acceleo-aql/org.eclipse.acceleo.aql.tests/resources/completion/fileStatementEndHeader-expected-completion.txt,3,0
